OBJECTID,Y,X,Elevation,Aspect,Curvature,Profile,Plan,Slope,R,G,B,Rain,Valley_Depth,TPI,TRI,SPI,Dis_river,Dis_road,Geology,LULC,Slop_Length,MRVBF,MRRTF,TWI,NDVI,Gully
5730573,4162016.795199999585748,658750.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0911865,281.0249023,-0.1621622,1.5491934,1404.9604492,1922.0577393,2239.4064941,10,14.0000000,0.0000000,0.6625988,0.1654709,7.1866527,0.1443052,G
5730818,4162017.795199999585748,658748.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0911865,281.0249023,-0.1621622,1.5491934,1404.9604492,1922.0577393,2239.4064941,10,14.0000000,0.0000000,0.6625988,0.1654709,7.1866527,0.1443052,G
5731320,4162019.795199999585748,658740.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.3508301,-2.6216216,2.5690465,1404.9604492,1922.0577393,2239.4064941,10,14.0000000,151.6958008,0.8415870,0.0188071,7.6186028,0.1442968,G
5731321,4162019.795199999585748,658741.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.0249023,-0.1621622,1.5491934,1404.9604492,1922.0577393,2239.4064941,10,14.0000000,0.0000000,0.6625988,0.1654709,7.1866527,0.1442968,G
5731325,4162019.795199999585748,658745.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.0249023,-0.1621622,1.5491934,1404.9604492,1922.0577393,2239.4064941,10,14.0000000,0.0000000,0.6625988,0.1654709,7.1866527,0.1442968,G
5731579,4162020.795199999585748,658737.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.3508301,-2.6216216,2.5690465,1404.9604492,1922.0577393,2239.4064941,10,14.0000000,151.6958008,0.8415870,0.0188071,7.6186028,0.1442968,G
5732389,4162023.795199999585748,658728.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.3508301,-2.6216216,2.5690465,1450.2846680,1922.0577393,2239.4064941,10,14.0000000,151.6958008,0.8415870,0.0188071,7.6186028,0.1442968,G
5732392,4162023.795199999585748,658731.097199999727309,1906,153.4349518,0.2547731,-0.0509546,0.2038185,7.9808068,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.3508301,-2.6216216,2.5690465,1450.2846680,1922.0577393,2239.4064941,10,14.0000000,151.6958008,0.8415870,0.0188071,7.6186028,0.1442968,G
5732668,4162024.795199999585748,658725.097199999727309,1908,128.6598053,-0.6369328,0.3883736,-0.2485591,11.4267759,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.3508301,-2.6216216,2.5690465,1450.2846680,1949.1777344,2250.8334961,10,14.0000000,151.6958008,0.8415870,0.0188071,7.6186028,0.1442968,G
5732945,4162025.795199999585748,658716.097199999727309,1908,128.6598053,-0.6369328,0.3883736,-0.2485591,11.4267759,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.3508301,-2.6216216,2.5690465,1450.2846680,1949.1777344,2250.8334961,10,14.0000000,151.6958008,0.8415870,0.0188071,7.6186028,0.1442968,G
5732948,4162025.795199999585748,658719.097199999727309,1908,128.6598053,-0.6369328,0.3883736,-0.2485591,11.4267759,14010.0000000,12455.0000000,11517.0000000,355.0923462,281.3508301,-2.6216216,2.5690465,1450.2846680,1949.1777344,2250.8334961,10,14.0000000,151.6958008,0.8415870,0.0188071,7.6186028,0.1442968,G
5733224,4162026.795199999585748,658711.097199999727309,1908,128.6598053,-0.6369328,0.3883736,-0.2485591,11.4267759,14113.0000000,12131.0000000,11346.0000000,355.0923462,276.6787109,-0.2432432,2.8982754,1450.2846680,1949.1777344,2250.8334961,10,14.0000000,39.6235352,0.2272596,0.0230306,6.7232223,0.1442968,G
5733767,4162028.795199999585748,658704.097199999727309,1908,128.6598053,-0.6369328,0.3883736,-0.2485591,11.4267759,14113.0000000,12131.0000000,11346.0000000,355.0923462,276.6787109,-0.2432432,2.8982754,1453.7905273,1949.1777344,2250.8334961,10,14.0000000,39.6235352,0.2272596,0.0230306,6.7232223,0.1403947,G
5734034,4162029.795199999585748,658698.097199999727309,1913,115.8209915,0.2547731,-0.2292958,0.0254773,15.3643484,14113.0000000,12131.0000000,11346.0000000,355.0923462,276.6787109,-0.2432432,2.8982754,1453.7905273,1949.1777344,2250.8334961,10,14.0000000,39.6235352,0.2272596,0.0230306,6.7232223,0.1403947,G
5734303,4162030.795199999585748,658695.097199999727309,1913,115.8209915,0.2547731,-0.2292958,0.0254773,15.3643484,15829.0000000,13454.0000000,11943.0000000,355.0923462,276.6787109,-0.2432432,2.8982754,1453.7905273,1976.3249512,2262.5515137,10,14.0000000,39.6235352,0.2272596,0.0230306,6.7232223,0.1403947,G
5734564,4162031.795199999585748,658688.097199999727309,1913,115.8209915,0.2547731,-0.2292958,0.0254773,15.3643484,15829.0000000,13454.0000000,11943.0000000,355.0923462,276.6787109,-0.2432432,2.8982754,1453.7905273,1976.3249512,2262.5515137,10,14.0000000,39.6235352,0.2272596,0.0230306,6.7232223,0.1403947,G
5734821,4162032.795199999585748,658678.097199999727309,1913,115.8209915,0.2547731,-0.2292958,0.0254773,15.3643484,15468.0000000,13039.0000000,11805.0000000,355.0923462,274.0083008,0.1081081,2.7928481,1449.3702393,1976.3249512,2262.5515137,10,14.0000000,39.6235352,0.1947230,0.0562026,6.8505769,0.1389535,G
5734823,4162032.795199999585748,658680.097199999727309,1913,115.8209915,0.2547731,-0.2292958,0.0254773,15.3643484,15468.0000000,13039.0000000,11805.0000000,355.0923462,274.0083008,0.1081081,2.7928481,1449.3702393,1976.3249512,2262.5515137,10,14.0000000,39.6235352,0.1947230,0.0562026,6.8505769,0.1403947,G
5735077,4162033.795199999585748,658672.097199999727309,1913,115.8209915,0.2547731,-0.2292958,0.0254773,15.3643484,15468.0000000,13039.0000000,11805.0000000,355.0923462,274.0083008,0.1081081,2.7928481,1449.3702393,1976.3249512,2262.5515137,10,14.0000000,39.6235352,0.1947230,0.0562026,6.8505769,0.1389535,G
5735080,4162033.795199999585748,658675.097199999727309,1913,115.8209915,0.2547731,-0.2292958,0.0254773,15.3643484,15468.0000000,13039.0000000,11805.0000000,355.0923462,274.0083008,0.1081081,2.7928481,1449.3702393,1976.3249512,2262.5515137,10,14.0000000,39.6235352,0.1947230,0.0562026,6.8505769,0.1389535,G
5735659,4162035.795199999585748,658668.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,15468.0000000,13039.0000000,11805.0000000,355.0923462,274.0083008,0.1081081,2.7928481,1449.3702393,2003.4982910,2274.5563965,10,14.0000000,39.6235352,0.1947230,0.0562026,6.8505769,0.1389535,G
5736327,4162037.795199999585748,658662.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,14184.0000000,12128.0000000,11814.0000000,355.0923462,274.0083008,0.1081081,2.7928481,1509.1121826,2003.4982910,2274.5563965,10,14.0000000,39.6235352,0.1947230,0.0562026,6.8505769,0.1389535,G
5736328,4162037.795199999585748,658663.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,14184.0000000,12128.0000000,11814.0000000,355.0923462,274.0083008,0.1081081,2.7928481,1509.1121826,2003.4982910,2274.5563965,10,14.0000000,39.6235352,0.1947230,0.0562026,6.8505769,0.1389535,G
5737041,4162039.795199999585748,658655.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,14184.0000000,12128.0000000,11814.0000000,355.0923462,268.5100098,2.4054055,1.8973666,1509.1121826,2003.4982910,2274.5563965,10,14.0000000,0.0000000,0.4095248,0.4209615,6.5711417,0.1389535,G
5737808,4162041.795199999585748,658653.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,14184.0000000,12128.0000000,11814.0000000,355.0923462,268.5100098,2.4054055,1.8973666,1509.1121826,2003.4982910,2274.5563965,10,14.0000000,0.0000000,0.4095248,0.4209615,6.5711417,0.1389535,G
5738589,4162043.795199999585748,658650.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,14184.0000000,12128.0000000,11814.0000000,355.0923462,268.5100098,2.4054055,1.8973666,1460.7570801,2003.4982910,2274.5563965,10,14.0000000,0.0000000,0.4095248,0.4209615,6.5711417,0.1350103,G
5739392,4162045.795199999585748,658648.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,14184.0000000,12128.0000000,11814.0000000,355.0923462,268.5100098,2.4054055,1.8973666,1460.7570801,1996.5914307,2249.2546387,10,14.0000000,0.0000000,0.4095248,0.4209615,6.5711417,0.1350103,G
5739797,4162046.795199999585748,658645.097199999727309,1916,113.1985931,-0.0000000,0.0417301,0.0417301,13.5908241,14184.0000000,12128.0000000,11814.0000000,355.0934753,268.5100098,2.4054055,1.8973666,1460.7570801,1996.5914307,2249.2546387,10,14.0000000,0.0000000,0.4095248,0.4209615,6.5711417,0.1245525,G
5741605,4162051.795199999585748,658635.097199999727309,1920,117.8972702,0.5095462,-0.4331143,0.0764319,8.5816870,13216.0000000,11629.0000000,11921.0000000,355.0934753,268.5100098,2.4054055,1.8973666,1460.7570801,2023.8826904,2261.6791992,10,14.0000000,0.0000000,0.4095248,0.4209615,6.5711417,0.1245525,G
5742267,4162053.795199999585748,658632.097199999727309,1921,108.4349518,0.6369328,-0.5020529,0.1348799,7.0541034,13216.0000000,11629.0000000,11921.0000000,355.0934753,268.5100098,2.4054055,1.8973666,1460.7570801,2023.8826904,2261.6791992,10,14.0000000,0.0000000,0.4095248,0.4209615,6.5711417,0.1245525,G
